categoria,review
-1,"Após última atualização ,não abre! (iPhone 4s)"
-1,"Acredito que posso usar esse sistema de avaliação como um total do banco. 1 estrela é a nota do Banco do Brasil a qual sou cliente a anos. Pago R$10,18 por um TED, é um assalto, para transferir um dinheiro meu para outro banco. Desde que conheci o NuBank não tenho mais o mesmo interesse pelo BB a qual julgava o ser melhor banco.

É uma pena em pleno século XXI ter que pagar por uma transferência online. E um tédio ir em uma agência tendo tudo que preciso no celular."
-1,Quando entro na minha conta só mostra o demonstrativo do ano de 2018 não consigo vê o ano de 2019 isso tá acontecendo depois que troquei de aparelho hoje estou com o iPhone 8plus😞
-1,O aplicativo anterior era muito mais fácil. Era o melhor app bancário. Mas como tudo que está bom...... não dura muito....
-1,"Horrível.
Não consigo nem entrar no aplicativo.
Tentei o suporte e não resolveram nada.
Pediram meus dados para futuro contato e ficar no ""aguarde"".
Que volte a versão anterior que era ótimo."
-1,"Esse lixo de banco fica falando que o sistema está temporariamente indisponível ao entrar com o meu face id (biometria facial) e quando digito a senha funciona normalmente, espero que resolvam isso o quanto antes porque eu já estarei trocando para um banco privado em breve porque esse não tem respeito com os seus clientes !"
-1,"Nova versão é muito ruim 
Não é intuitivo
O extrato tem que ficar carregando 
Transferência é péssimo o layout
Tem um crash que quando você vai fechar o app com os dois toques no botão central, aparece o saldo da conta
A fonte é pequena e ruim de ler 
Ficou péssimo. 
Mudaram pra pior. Deviam demitir a equipe toda e voltar o layout antigo"
-1,"Tudo muito confuso, excesso de coisas que não tem utilidade. Quase fiz uma transferência errada porque não é difícil identificar de onde pra onde está indo o dinheiro. Atualizei só o iPad, o celular ainda está na versão antiga, que era maravilhosa e estou com dó de mudar. Aff, querem modernizar e só faz complicar, pra quer mudar o que está dando certo???"
-1,"O outro sempre foi simples, não precisava de manual e conseguia ter acesso a mais funcionalidades, facilitando aninha vida."
-1,"A equipe que desenvolveu a nova versão do app usa o aplicativo? Eu duvido, porque, se usassem, já teriam restaurado o backup da versão anterior. Horrível!!!"
-1,"Fiz atualização hj e quando vou abrir, fica na tela amarela com o logo do banco e depois fecha sozinho."
-1,Não funciona
-1,Após a atualização 7.3.0 o aplicativo não abre
-1,"Não passa da tela inicial. Uso um iPhone 4S com iOS 9.3.5.

Funcionava normal, agora não abre mais."
-1,Depois da última atualização não está mais abrindo o aplicativo!!! iPhone 4s iOS 9.3
-1,"Meu aplicativo não está funcionando após a última atualização, não mostra saldo, minha foto, não carrega nada.
Decepcionante."
-1,"O aplicativo é instável, não conclui as operações. Os agendamentos somem do nada. Olha até entendo que a empresa queira atualizar para um aplicativo novo, com um novo design. Mas infelizmente sou obrigado a falar que o antigo era muito melhor, muito mais funcional. Se for pra atualizar pra não ter funcionalidade nenhuma, então que voltem para o antigo."
-1,"Não gostei dessa versão. Muito confuso, excesso de informações inúteis e quero voltar a versão anterior. Coitado do idoso ou alguém qur esqueceu os óculos, não consegue ver nada!!! Simplesmente horrível essa versão do aplicativo. Eu queria dar zero estrela"
-1,Após a atualização não entra mais no iPad...
-1,Como eu faço pra ver meu cartão petrobras pelo aplicativo?
-1,"Ficou péssimo após atualização. Não é intuitivo, não flui. Difícil encontrar as ferramentas que mais utilizamos. Me vejo constantemente travado dentro do aplicativo buscando o que eu preciso. Muito a melhorar."
-1,"Iphone 8, pessoa jurídica. Não entra através da biometrias após penúltima atualização."
-1,Depois da última atualização me iPad parou de ler código de barras... fixem urgente!!! Como pode um app parar de ler código de barras?
-1,Ficou lendo mas da erro
-1,"A versão antiga do App BB era fantástica. Infelizmente essa atualização só piorou o app, por exemplo:
1) o App focou mais lento. Percebo isso ao fazer o login
2) o chat tem uns bugs que às vezes me impossibilita de ver o que estou escrevendo. O teclado fica em cima do texto.
3) A visualização da fatura do cartão está parecida com a do app Ourocard que é horrível, péssima! Não consigo visualizar separadamente os gastos do cartão principal do cartão adicional. Se isso ainda é possível, não está tão óbvio e amigável como era anteriormente no App antigo.

Uso um Iphone 6s. 

Espero que corrijam os problemas"
-1,"Sempre usei o app, porém após a última atualização no mês de março. Não funciona no iOS com versão 9.3.5. Segundo as recomendações, seria compatível com 9.3 ou superior. Grato."
-1,"Após atualização, estou tentando fazer o pagamento da minha fatura e está dando valor errado ao do fechamento. Corrijam por favor."
-1,"Depois que atualizaram este aplicativo acabaram com a praticidade, com tudo quer de bom trabalhado com este banco, aplicativo que da erro constantemente, sem informação.

Me atrapalhando e constrangendo constantemente"
-1,"O app ficou muito bom, salvo a visualização de gastos com o cartão de crédito. Na versão anterior era muito melhor. Mais detalhada."
-1,"Após a última atualização não abre mais,espere que arrume rápido pois utilizo bastante o app ta difícil 😡😡😡"
-1,"Bugs . De repente meu aplicativo, que operava normalmente, ficou bloqueado para operações financeiras. Do nada, de um dia para o outro. Muito ruim mesmo."
-1,Só permite usar o tablet na posição vertical e não na horizontal
-1,"Não entendo porque atualizam o que é bom por algo que não funciona, antes era uma facilidade para pagar com código de barra, agora não funciona."
-1,Quando se está executando várias transações ele simplesmente volta a tela inicial.
-1,"Esta nova versão ficou horrível!  Preciso entrar na conta e o app simplesmente não abre. Péssimo!! App não funciona direito, da Bug direto.
Voltem com a versão antiga. Era muito mais bonito, mais simples e não dava problemas como dá agora. Só tem piorado!!"
-1,"Após atualização não é possível acessar minha conta PJ como administrador através do BB CODE. Restou apenas acessar via chave J o que não permite cadastramento de novas contas, novos dispositivos para acesso...se for para continuar assim, avisem logo, pois trocarei de banco. Impossível um dono de empresa não ser o administrador de sua conta!!!!"
-1,"Só li avaliações péssimas e a nota é 4,7 ??????

O aplicativo anterior era ótimo e funcional. Esse é de difícil navegação e sempre troca minhas datas de pagamento dos boletos. Ficou confuso e pouco explicativo.

Ao pagar um boleto antecipadamente , o app completa com a data do vencimento e é praticamente impossível alterar para a data em que estou pagando.

Voltem pra versão anterior. Esse app é péssimo!!!!!"
-1,"O app ficou horrível após a última atualização, as faturas dos cartões ficaram todas misturadas e o app tá bem mais complicado de usar"
-1,"O aplicativo ficou horrível com essa nova interface, vcs tem que considerar que nem todos entendem tanto de tecnologias, mesmo possuindo smartphones! Não consigo fazer nada pelo celular, a cada ação tenho que ir ao banco para  desbloquear, pq não desbloquear todas as ações de uma vez só!?"
-1,"O app foi péssimo depois da atualização. As informações estão mais difíceis de visualizar, alguns comando como a visualização de fatura de cartão de crédito é absurdamente lenta. Devia voltar ao app anterior, que era muito mais fácil de usar"
-1,Depois que lê a digital simplesmente não entra no aplicativo!!!
-1,"Um app que não serve para alterar senha do próprio app ????
Poxa. Ajuda aí gente!"
-1,Infelizmente parou de funcionar. Impedindo que acesse a conta. Simples assim. Uso versão de iOS que app diz ser compatível. Voltei 15 anos atrás na minha conta BB.
-1,Nao consegui entrar na minha conta após atualização
-1,"Após abertura, pedem para comparecer na agência e lá nova documentação e taxa de 80,00 por mês!!! Absurdo além do mal atendimento na Agência."
-1,"Minha conta possui uma letra , e na hora de entrar pelo aplicativo , no local numero da conta , não é possível colocar letras, é assim da conta não existente .."
-1,"Depois da atualização não consigo falar com a gerente da conta. iPhone 6. Péssimo app, muito complicado, estragaram o q estava bom. Será q teria alguma possibilidade de desatualizar o app?"
-1,"não entra no meu pois minha conta tem letra, e não fornece a opção de letra em seu teclado"
-1,Tem quase um mês que o app quebra já na splashscreen.
-1,"Muito pesado, com a atualização perdi todos as contas salvas que eu fazia transferência. No antigo essas contas ficavam salvas, agora elas sumiram. Além disso, faz mais pagamentos de boleto de app. Terei que ir no caixa eletrônico para pagar. O que era para facilitar piorou. Horrível. Tem que ser reclamados esses problemas junto a empresa pública. Vou fazer isso e recomendo as todos fazer o mesmo."
-1,Não consegui encontrar opção que tinha na versão anterior para “printar” a fatura completa do cartão do BB.
-1,"Piorou a quantidade de informações na tela, obrigando a fazer rolagem da tela diversas vezes. Também perdeu funcionalidades, burocratizando algumas operações. 
OBB na contramão dos demais bancos! 
Conseguiu ficar pior que o aplicativo da CEF!"
-1,"Em time que está ganhando não se mexe.
Mas vocês mexeram e estragaram tudo!
Não consigo entrar mais na conta mesmo com a senha correta ele diz que está errado.
Não tem mais a opção de 1° ou 2° titular para identificar a conta. O layout completamente diferente não guarda relação nenhuma com o que estávamos acostumados a usar.
Não se faz uma modificação tão radical assim! O que é isso? Efeito bozonaro?
Péssimo!!!!!"
-1,"Muito péssimo e de difícil acesso!!!!! Vocês só pioraram o que estava ruim, nota ZERO!"
-1,Ficou muito ruim após atualização. Parece mais um retrocesso.
-1,"Porcaria, aplicativo cheio de pequenos bugs... hora não funciona a digital, hora não funciona o bb code.. nunca mais consegui usar o programa plenamente..."
-1,"Após a última atualização meu iPhone não abre o aplicativo, ele fica na tela inicial do logo e depois disso ele fecha o aplicativo."
-1,"Com essa atualização, não consigo concluir pedido de cartão nenhum... HORRÍVEL"
-1,Depois da atualização de hoje o app não abre!!!! Por favor revejam urgente!!!!
-1,O app do bb atualizou a uns 15 dd e depois disso Ñ abre mais no meu iPhone 4 só da bug!
-1,"Após o novo aplicativo, não consigo mais utilizar o bbcode para acesso empresarial pelo computador, já foi passado para agencia e não conseguiram resolver, já foi aberto chamado na area técnica há mais de 2 semanas e sem retorno e resolução ate o momento."
-1,Meu app simplesmente nao entra mais
-1,"Não tive tempo de terminar meu cadastro faltou somente foto do documento, achei q conseguiria continuar no outro dia o que faço?"
-1,Não consigo adicionar cartão ourocard international no wallet. O problema esta na operadora do cartão banco do brasil e visa.
-1,"Depois da ultima atualização nem abre mais. Já tirei e baixei novamente e nada, por favor preciso com urgência, obrigado."
-1,"Não consigo acessar a minha conta pelo mesmo celular que usei para criar, diz que não foi possível liberar o meu dispositivo."
-1,"Horrível  mudaram a minha foto do perfil!!!!
Escondido extrato 
Escondidas mensagens da gerencia
Misturaram as minhas duas contas de diferentes cidades! 
Acessar fatura de cartão então é horrendo 
Muito disperso! Parece propaganda sem nenhuma praticidade
Quero o visual antigo que é muito pratico"
-1,Após atualização não está logando com biometria nem com a senha de dígitos!
-1,Infelizmente o app não está pronto para a demanda de abertura de conta.
-1,Depois da atualização ficou péssimo!
-1,"Na solicitação de cartão de crédito ele não carrega as opções de cartão..

. iPhone 7 128gb"
-1,Após a atualização está com defeito. Trava durante as aplicações
-1,IPhone 6 n tá abrindo esse app
-1,"Acabou a facilidade de visualização, por exemplo, a visão geral de toda a conta. Afffff"
-1,"Se caso vc saia do app, senha que foi emitida não aparece mais, não consegue fazer Check in e não consegue mais fazer emissão de senha. Ou seja, algo que deveria ser rápido e cômodo, se torna lento, pois terá que pegar uma fila e nova senha."
-1,O leiaute foi totalmente modificado e ficou horrível. Exige mais toques para chegar no mesmo lugar - piorou ergonomia. Distribuição das informações ficou diferente do site - quebra do paralelismo. Pra que mudar se fica pior?
-1,"Péssimo
Não consegui abrir minha conta !!! Nem quero mais tbm agora .."
-1,Com a atualização do aplicativo é possível visualizar as minhas mensagens sem entrar na conta!! Qualquer pessoa poderia pegar o meu celular e ter acesso as minhas transações bancárias!! Lá constam gastos pessoais do cartão!! Isso é uma quebra no quesito sigilo!! Corrijam isso urgentemente!!
-1,As vezes logo q abro o app está dando usuário não logado.
-1,"Por favor, voltem a interface anterior do app!!!!! Esta ficou horrível e fora que está muito complicada de mexer!! Voltem ao que era pelo amor de Deus !!!"
-1,Para o IOS 9.3.5 o aplicativo fecha sem se quer iniciar
-1,"Outra versão era muito mais objetiva e simples, e agora não consigo mais consultar meu saldo em conta salário!"
-1,Não estou conseguindo finalizar meu pedido de limite de crédito... trava quando está sendo finalizado ! Horrível
-1,A nova atualização deixou o aplicativo pouco prático e sobrecarregado voltem a versão anterior.
-1,"Toda vez que o app atualiza, temos que nos direcionar até uma agência pra efetuar o desbloqueio da senha. O aplicativo foi feito para tornar as coisas mais fáceis, mas o bb acha que temos tempo pra ir ao banco a cada atualização! Jamais teria feito conta com eles se soubesse desse grande porém! PÉSSIMO."
-1,Depois que atualizou simplesmente o aplicativo nao funciona mais. E agora bb?
-1,"Quando faço o pagamento da fatura do cartão o valor permanece ali por dias, como se eu não tivesse pago. Fica por demais confuso, pois se funde com as novas compras. A nova versão está péssima"
-1,"Após atualização o APP não funciona... informa que está com problemas de conexão. Já verifiquei Wi-Fi, pacote de internet do celular e reiniciei. Nada dá certo! (iPhone 8plus)"
-1,"Tem tanta coisa errada de UI e UX que é incrível! Tudo agora tem que dar no mínimo um clique a mais, excesso de cores e informação pra tudo quanto é lado, metade da tela não rola pra cima na fatura do cartão ficando horrível de ver minhas compras.. meu deus.. como faço para usar a versão antiga?"
-1,"Até a semana passada abria normalmente no iPad, agora não abre mais!
Péssimo!"
-1,Desde a nova atualização meu app não entra
-1,"Ao tentar efetuar resgate da poupança pra conta, fica travada na variação 01 e não permite alterar para variação 51, que seria a opção menos rentável. Favor verificar e corrigir o bug"
-1,"Após a última atualização não abre mais,espere que arrume rápido pois utilizo bastante o app ta difícil"
-1,"Atualizou e deixou de funcionar a autenticação biométrica no iPhone. Dá só mensagem de “indisponível no momento, tente mais tarde”! 
Não atualizem !"
-1,"Não gostei , a tela não fica na horizontal, para facilitar meu acesso, todos os outros aplicativos dos bancos consigo deixar na horizontal  esse não  me da condições , infelizmente na minha avaliação a nota e 4p."
-1,"Eu tento abrir uma conta pelo aplicativo e aparece uma mensagem escrita “Opa.. há um problema nos dados informados” mas isso acontece depois q coloco meu cpf, sendo que meu cpf está correto."
-1,"Boa tarde, o aplicativo não está respondendo, solicitei um cartão de crédito, mandei documentos, o banco aprovou. Fiz todos os procedimentos para a solicitação mas na hora que vou para opção de escolher o cartão o aplicativo não corresponde e fica parado. Não consigo clicar na opção “ quero esse”. Fui ao banco e o atendente falou que era p eu esperar pq o aplicativo estava bugado. Gostaria de um retorno, pois preciso do cartão."
-1,"Essa nova versão ficou péssima! A fatura do cartão não carrega toda de uma vez e não vem separados os gastos do cartão principal e dos adicionais, nem compras parceladas de compras à vista. Perdeu completamente a funcionalidade. O jeito vai ser voltar a pedir fatura impressa. Poderiam deixar a opção de ficar com a versão antiga. Essa é inutilizável."
-1,"Após a atualização, o app ficou péssimo!"
-1,"Há 1 mês que essa atualização virou defeito e nem instala nem sai da lista. Uma vergonha esse Banco de Brazuca. Nem um app idiota eles conseguem manter funcionando, bando de incompetentes. 
Erro: this item is no longer available!"
-1,Vocês só pioraram o aplicativo com essa nova atualização. Sério!
-1,"A nova “cara” do app, com essa nova atualização, tá péssima! A antiga versão era muito melhor! Não consigo mais achar nada do que eu já fazia rotineiramente. Agora toda vez que entro no app é uma dor de cabeça!"
-1,"Pior que a versão anterior. Diminui o controle do usuário na personalização, tinham de criar um meio do usuário omitir informações da página inicial. A fatura do cartão ficou ruim. Soma a fatura fechada com as despesas atuais da fatura do mês seguinte"
-1,"Achei a nova versão feia é péssima, sobretudo, na forma de acesso aos dados da conta no momento da transferência.
Essa exposição de informações indevidas, identificação de agência e conta sem nenhuma proteção, vulnera a segurança do correntistas e facilita os golpes praticados por estelionatários.
Também ficou complicado acessar os cartões, pois aplicativo mostra todos os cartões que o correntista já teve, em inclusive os que não tem validade. A tela fica confusa e cheia de cartões desnecessários."
-1,Não consigo acessar dados cadastrais nem permite acessar segunda via de fatura! Muito ruim!!!
-1,Muito decepcionado que lançaram a nova versão no período da declaração de imposto de renda SEM a função de relatório de pagamentos declaráveis que estava disponível na versão anterior! A pessoa passa o ano inteiro marcando pagamentos dedutíveis e na hora de utilizar a marcação atualizam e tiram a função! Q mancada em BB!
-1,Essa última atualização ficou horrível o aplicativo!! Muito ruim messsssssmo!
-1,Depois da atualização não abre mais!
-1,"Era ótimo, agora depois da atualização não funciona mais, irei trocar de banco pois uso apenas pelo celular"
-1,Aplicativo ficou mais lento e confuso. A versão passada já era perfeita. Atualizou e piorou.
-1,"Muito ruim, mudarão o layout, agora você fica perdido quando tem mais de uma conta para acessar.

Deveria ter opção de voltar para a versão anterior"
-1,Para chave J não deixa habilitar o TOUCH ID
-1,Nossa o outro aplicativo era muito melhor. Está péssimo a visualização do extrato. Todos estão reclamando. Um horror essa versão.
-1,O aplicativo não está abrindo. Tentar abrir e fecha.
-1,"Não está bom a parte de cartão de crédito. Antes eu não tinha problemas para olhar o gasto. Agora eu tenho. Vou parar de usar esse cartão de crédito. Não consigo entender. Ficou complicado.
A personalização da tela inicial nem se compara com a anterior. As operações favoritas sumiram. Queremos escolher o que aparecerá em nossa tela principal assim como antes."
-1,"Que saudade da versão anterior, tdo dificil essa versao de localizar, entender e identificar fatura, valor pago, valor em aberto... etc..."
-1,"Ficou horrível 
Complicou tudo, era tudo de fácil acesso e rápido. Agora esta lento e mais difícil manusear. Agora que consegui ensinar minha mãe de 68 anos usar, e pagar contas sozinha, modifica tudo e ela tem que voltar a frequentar filas de banco!!!"
-1,"App confuso, precisa a acessar varias telas até chegar nas informações básicas, pouco obvio e intuitivo."
-1,"Muito chateado, já fiz mais de 100 depósitos por imagem e agora não funciona mais, tenho um protocolo 60146896 do suporte avançado, mas até agora não me retornaram, já fui na agência já liguei para o SAC e nada. Ultra frustado com aplicativo e com o Banco do Brasil na resolução deste problema."
-1,"aplicativo ficou horrível para utilizar!
todas as funções foram dificultadas"
-1,A versão anterior era muito mais prática e de fácil utilização.
-1,"Simplesmente horrível, funções que antes tinha  facilidade p acessar agora não consigo sequer achar. Detestei!!"
-1,"A versão anterior era muito melhor, mais prática, bonita e funcional. Nesta versão nova nem o touch id funciona."
-1,Vcs estão esperando o que pra tirar essa versão do app? Todo mundo reclamando e vcs permanecem. Não aguento mais essa versão péssima. N consigo fazer nada nela. O jeito vai ser apagar o app do meu cel
-1,"Era o melhor App, mas depois das atualizações ficou pesado, perdeu a funcionalidade e não funciona. O App funciona quando quer. Ficou horrível. Volte como era antes."
-1,"Depois da atualização, não consigo olhar o saldo da poupança, nem dá conta corrente!!! Preferia a versão anterior 👍🏼"
-1,Mudança para pior em relação a interface de uso.
-1,"Ficou ruim demais, quero o layout antigo, ficou feio e complicado, deveriam mexer sim, sempre é bom mudar um pouco, mas ficou horrivel esse novo app."
-1,Sem mais
-1,"Estou há mais de uma semana tentando cadastrar meu cartão VISA OUROCARD FÁCIL no Apple Pay e simplesmente não consigo!!

Eu tinha o mesmo cartão devidamente adicionado, porém precisei bloqueá-lo e agora não consigo adicionar o novo.

Já falei com o Banco via chat, ligação, abri reclamação no ReclameAqui e simplesmente não resolvem!!!! 

O erro que aparece é diretamente com o banco, até pq manda eu entrar em contato com a instituição!

PÉSSIMA prestação de serviço!!!!"
-1,"Demora a carregar, não lista todas contas na abertura e escondeu o BB code que tambem está mais lento e não captura com facilidade o QRcode"
-1,"Aplicativo novo é horrível, um lixo! 
Agora tenho duas variações de conta poupança e eu não consigo mover o meu dinheiro que cai em uma delas e eu não fiz NENHUMA alteração do banco, essa palhaçada começou quando o aplicativo foi atualização, porque antes estava normal. E como eu disse, não fiz nenhuma alteração no banco. Péssimo. Para pagar contas também. Horrível."
-1,"Totalmente desorganizado, e bem diferente do aplicativo anterior. Ao invés de ajudar a vida do cliente, só faz atrapalhar."
-1,o aplicativo é uma porcaria! Tem que ficar liberando no caixa pra tudo que vc queira fazer... Se eu quisesse ir na porcaria do caixa eu não baixava o app! Serviço horrível
-1,"Achei péssimo o novo App comparado ao anterior, falta as informações futuras sobre os movimentos em conta corrente. Peço, por favor, retornar ao App anterior bem mais claro e objetivo. 
Obrigada 
Heloisa Pires Lantelme"
-1,Depois das atualizações bugou. Cada dia pior. E esse azul nada haver com nada. Melhore ou perderá muitos clientes.
-1,O app ficou nada prático após a nova atualização.
-1,"A usabilidade do novo aplicativo é muito pior do que a anterior. Fizeram apenas mudanças estéticas tentando dar um visual mais moderno, mas o resultado foi um aplicativo pior para usar. Há alguns bugs também, como trechos de texto que ficam tapados por botões exibidos sobre o texto. (iPhone X)."
-1,péssimo!
-1,Aplicativo não abre
-1,"A versão anterior era bem melhor, mais limpa, com clareza. A nova tem muita informação na tela, causando confusão e dificuldades na hora de procurar uma aplicação!"
-1,"Melhor banco, melhor aplicativo. Estão de parabéns"
-1,Péssimo
-1,Tem como voltar para versão anterior?
-1,Horrível pra ler códigos de barra !!!
-1,"O aplicativo ficou péssimo com a nova atualização, pois muitas mudanças simplesmente sumiram do app."
-1,"A atualização apenas serviu para piorar o que estava bom. Além da aparência retrógrada, deixou o ambiente com a necessidade de mais comandos e pouco intuitivo. Sem contar que alguns procedimentos, antes facilmente executáveis se tornaram mais difíceis, ou até mesmo inaplicáveis."
-1,Após a última atualização da erro o tempo todo. Está  péssimo!!!!
-1,Depois que o app mudou sua interface ficou muito pior. Confuso e nada prático.
-1,"Depois que atualização não consigo cadastrar o touch (iphone7). Sempre que tento desde que atualizou o app, aparece a mensagem de erro que o sistema está indisponível no momento tente mais tarde!"
-1,"Nada intuitivo e bastante confuso, o anterior era bem melhor."
-1,Layout do aplicativo ficou confuso... não deveriam ter mudado... melhor voltar para o layout anterior.
-1,"Antes eu tinha como simular qualquer valor e prazo e o mesmo me dava varias opções.
Agora, pasmem, eu só consigo opções de investimentos para o valor que tenho em minha conta corrente!!!!!!!!!!!
Para mim essa é uma mensagem bem límpida: “Não o invista o $ que você tem em outro banco conosco!”

Parabéns à equipe responsável 
👍"
-1,Não consigo mais pagar via Ipad com código de barras
-1,"Depois que atualizei nem consigo entrar! Não abre nada, uma porcaria!"
-1,"Nova atualização péssima, excesso de ferramentas na hora de pesquisar, funções em sub-pastas que nunca são encontradas com facilidade, criaram uma roupagem péssima o antigo era mais simples e funcional."
-1,Última atualização o app não abre
-1,"Sinceramente após a mudança de layout ficou lento e chato de lidar com o app. Mil vezes melhor a versão anterior, intuitiva e semelhante até com o extrato dos terminais de autoatendimento. 
Fiz a última atualização de março de 2019 e simplesmente não consigo abrir o app mais 😤😡Verifiquei se tinha algo incompatível com sistema do meu IOS mas esta tudo ok.
Banco do Brasil, se é para inovar que seja com qualidade. Fica a dica. 😉"
-1,"Depois que o aplicativo atualizou em 18/03/2019, não consigo mais acessar a página..."
-1,"A versão anterior é muita boa, essa ficou muito ruim , horrível.  Poderiam retornar a versão antiga ou fazerem as correções necessárias para melhorar o app."
-1,Antes era possível selecionar as transações favoritas na tela inicial. Favoritos não é possível editá-los. Tem que apagar e incluir novamente.
-1,A versão anterior era muito melhor!
-1,"Depois da atualização, parou de funcionar no meu aparelho.
A nova versão não é muito intuitiva.
E nós Indus ao erro."
-1,"após atualização não abre para ser utilizado, no iPad, onde já estava instalado. Horrível. VÃO CORRIGIR?"
-1,O aplicativo fecha ao clicar em um dos favoritos cadastrados.
-1,"Depois que atualizou a versão em março/19, não consigo acessar o App no meu Hiphone 4s"
-1,Essa nova versão ficou mais difícil de encontrar as coisas e o banco tirou a função de ligar pelo próprio app dificultando o atendimento. Não resolvem mais nada pela central de atendimento e nem pelo sac. Caiu muito.
-1,"Após atualizar, o aplicativo não entra mais no iPhone 5."
-1,"Odiei essa atualização, antes todas as transferências anteriores ficam de fácil acesso e hoje não tem e o aplicativo tá mais lento"
-1,"Atualizei o app, estava funcionando normalmente de repente pediu uma senha de 8 dígitos, sei lá......
Depois que eu já tinha entrado varias vezes.
E agora?
Estou em viagem, não sei o que fazer
Não funciona no iPhone 7"
-1,"Depois da nova atualização, o app ficou péssimo. Deveriam nos dar a opção entre o novo e anterior. Prefiro disparadamente o mais antigo a esse novo. Triste!"
-1,Após última atualização não está funcionando iPhone 6s
-1,"Após a atualização faz dois dias que não consigo abrir o app
Alguém pode ajudar ?,,"
-1,"A cada dia encontro um bug novo nessa versão!!! Não consigo efetuar uma aplicação! Tentei 3 vezes e entra em looping! Lixo, lixo, lixo!!! Precisam melhorar e muito os testes do aplicativo!"
-1,"Depois da atualização, o App não abre mais no meu celular"
-1,"Segundo dia consecutivo desde que liberei o cartão, ele aparece como elegível, faz o procedimento todo e no final da uma msg de erro “Não foi possível adicionar o cartão, tente novamente mais tarde ou contate a administradora do cartão”. Na central telefônica eu tive que explicar o que era o Apple Pay pro atendente que parecia viver em outro mundo, resultado, nada resolvido ele disse que não poderia fazer nada."
-1,"Não abre mais nas versões antigas, tipo o 4s"
-1,"após atualização não abre para ser utilizado, no iPad, onde já estava instalado. Horrível."
-1,"Não consigo personalizar os produtos e serviços (upgrade da conta), depois que meus dados foram aprovados para a conta universitária."
-1,"Dps dessa nova atualização, que ‘melhora’ o BB code, não tá mais abrindo o aplicativo !!!"
-1,Depois da atualização simplesmente nem abre!
-1,"Eu abro a nova versão em meu iPhone, aparece a logo do BB em tela amarela e o aplicativo fecha por conta própria em segundos. Isso impede até mesmo que eu faça pagamentos pelo site do BB, já que não tenho como escanear o QR e confirmar a operação com o celular."
-1,Depois da atualização não consegue pagar mais nada. Não lê código de barras. Digita e da erro. Piorou e muito com essa atualização.
-1,"Depois da nova atualização só diz que não existe mas cartões disponíveis pra mim , não mostra mas meu limite de crédito e tá tudo bagunçado."
-1,"Faz quase uma semana que o app não roda no meu celular. To tendo que ir a banco até pra consultar saldo pq simplesmente não consigo acessar minha conta. 
Um desserviço total"
-1,Depois da ultima atualizaçao ficou pessimo. Ja desinstalei e instalei pelo menos umas 15  vezes mas nao funciona
-1,"Abri recentemente minha conta.
Coloco todos os dados na hora de fazer login, mas diz que não estou registrado."
-1,"Péssima versão, estragaram o que erra tão bom e eficiente, voltem a versão anterior urgente!"
-1,Atualizei pra versão mais recente a 10 minutos atrás e agora o aplicativo não passa da tela inicial. Um bug total. Meu iphone é um 5s e meu iOS é 11.2.6
-1,"O programa funcionava muito bem. O leitor de código de barras era ótimos.
A última atualização deu boa aparência, mas o leitor de código de barras está uma verdadeira porcaria, não me permite pagar um boleto antecipadamente, me obrigando a agendar, entre outros problemas."
-1,"Depois da ultima atualização, o aplicativo não está abrindo no iPad. Corrijam isto urgentemente."
-1,"Uma porcaria esse app, nao funciona, ao ligar ninguém resolve o problema, me informam que tenho que ir ate a agencia pra realizar operações que o app supostamente oferece.
Detestei."
-1,Ficou muito poluído.. é melhor simples mesmo.. parece um carnaval
-1,Que atualização HORRÍVEL. Perdeu toda a facilidade que tinha
-1,"Ficou uma bomba depois da atualização que fiz hoje, tentei umas 10x ontem e hoje umas 5x e nada, não entra nem para colocar senha, espero que vcs revejam o erro urgentemente. 👎🏾"
-1,IMPRESSIONANTE como esse banco consegue cada vez piorar o que a gente acredita ser impossível piorar. Agora a gente quer PAGAR as coisas ADIANTADO e não consegue. Pra entrar em contato com seu gerente é um parto... sem contar que parece NEM ELES SABEM como funciona a BOMBA que deram na mão deles. Dessa forma nós clientes ficamos prejudicados e os gerentes não sabem e não CONSEGUEM nos ajudar. Estou IRRITADÍSSIMA e com vontade de mudar de banco. O problema são os prazos dos investimentos que a gente precisa aguardar pra poder fazer isso. Realmente está difícil de aguentar.
-1,"Foi feita uma atualização e ficou horrível a usabilidade. Quem propôs a nova interface não merece estar no time do BB. Precisa dar mil cliques para encontrar coisas que estava acessíveis facilmente. Já começa no login que as contas ficam escondidas (antes apareciam na tela). O QR code tbm foi escondido.
Horrível."
-1,"Cheia de bugs. Não consigo avaliar o atendimento do meu gerente. Achei mais complexa a versão a ainda perdi pois mexeram em coisas que não eram para serem mexidas o que me fez pagar juros pequenos que não eram para serem pagos. Achei sinceramente uma versão muito propícia ao Banco e complexa ao usuário, principalmente ao usuário idoso por exemplo, como minha mãe. Complicaram demais a versão."
-1,"Após atualização para novo layout o aplicativo esta super lento, até para ver um simples extrato está complicado, a versão antiga era mais fácil e mais rápida."
-1,"Não consigo fazer uma coisa simples que é ver o extrato da conta salário no app, para saber se recebi. 
Alias vendo por aí na net percebi que a conta salário do BB é quase negligenciada, muito ignorada pelo próprio banco. Parecem não estar muito aí para esse serviço é só o disponibilizam pq outros bancos já tem também, porém sem melhorias e sem qualidade pro cliente."
-1,Depois da atualização não consegui mais acessar minha conta
