categoria,review
1,"Esse app é o melhor. Faço tudo por ele. Melhor banco, melhor app, melhor atendimento... 👏🏻♥️😍"
1,Cinco estrelas
1,"Atende super bem, varias funções disponíveis"
1,Bb amo meu aplicativo muito fácil de usar além da praticidade de não ter q ir ao banco para desbloquear as opções de cartão de crédito pagamentos online entre outros ... Parabéns ao banco do brazil estão de parabéns pelo app 🥰
1,"dos aplicativos bancários, um dos melhores. o pessoal do bradesco teria muito o que aprender."
1,"Fácil, ágil, simples e muito eficiente."
1,Bom
1,"Minha gerente Paula Camila é maravilhosa, sempre resolve o que peço!"
1,Ótimo sem complicações
1,"Muito bom, cada vez melhor"
1,Serviço pelo celular muito bom
1,Ótimo atendimento!
1,"Maravilhoso!!! Descomplicou minha vida. Claro que nem tudo sei, peço ajuda pelo chat e sou muito bem atendida. Obrigada a todos"
1,"Ótimo produto! 
Poderiam mudar a cor do aplicativo ao logar, assim como fazem no site, a depender do tipo de acesso do cliente Varejo, Estilo, Private."
1,"O app é excelente, porém deveria disponibilizar a opção de pagamento de 2ª via de boleto vencido apenas através do CPF, essa opção está apenas quando temos o código de barras e nem sempre temos em mãos quando queremos pagar."
1,Aplicativo de Banco melhor que esse não tem.
1,App fácil e rápido de usar
1,"Caros

Sou correntista do Banco do Brasil desde 1976. 
Conta de estagiário virou conta pagamento e é a minha conta até hoje. Detalhe não troco por nenhuma outra. 
Durante estes anos todos só fiz amigos no BB e seria um grande pecado enunerá-los sem esquecer algum deles. Foram muitos amigos

Aí, nesta oportunidade, homenageio todos os funcionários através de meu pai, funcionário do BB de 1953 a 1983. 

Obrigado pela parceria Banco do Brasil

Carlos Alberto da Rocha Rosa (4686-8)"
1,"Sempre atende as minhas expectativas e muito superior na navegabilidade que de outros bancos que tenho, além do chat com o gerente ser top!"
1,"Completo, simples e didático. 
Sempre nos ajudando de maneira prática e rápida."
1,Inferior ao de outros bancos.
1,Excelente
1,Muito bom
1,"Super recomendo , fácil , rápido e prático"
1,"Excelente nos quesitos: Agilidade, Organização, Simplicidade e Beleza"
1,O melhor app dos bancos
1,"Adoro o aplicativo do Banco do Brasil, muito simples e rápido no manuseio! E quando precisamos de ajuda, o gerente é sempre disponível, o canal de comunicação é direto."
1,"Uso diariamente para efetuar todo tipo de operação bancária, atende muito bem as minhas necessidades. Hoje praticamente não vou à Agência pois posso conversar com meu gerente via chat e resolver a maioria das minhas questões. Muito bom mesmo."
1,Aplicativo muito bom.
1,Bom
1,Gentil no atendimento;
1,"O App faz tudo! Além disso a parte de controle do dinheiro, orçamento, metas, está muito boa, melhor que muitos após que só fazem isso!!! Nota 10"
1,Muito atencioso e diligente
1,"De todos os aplicativos de bancos que eu conheço, esse é o melhor!!!!"
1,"Ótimo aplicativo, fácil de manuseio e tem uma ótima estabilidade!"
1,Ótimo
1,"Melhor app bancário que utilizo. Uso vários, BB, Santander, CEF e Itaú."
1,Gosto!!!
1,Muito bom
1,"Muito pratico, e
Eficiente!! Parabéns"
1,Fácil
1,Consigo realizar quase todas as operações facilmente. Muito bom 👏🏻
1,O app está excelente.
1,Muito o aplicativo
1,"Aplicativo perfeito, atende todas as necessidades. Melhor Banco!"
1,Excelente!
1,Aplicativo excelente!👍🏾😃
1,Aplicativo do BB melhor de todos! Facil de trabalhar!
1,Melhor app de todos os bancos! Excelente!!! Estão de parabéns!!!
1,Atendimento muito bom!
1,"Gostaria de elogiar o atendimento da minha gerência, sobretudo quanto à agilidade!"
1,"Fácil de usar, rápido e navegação intuitiva"
1,"Muito bom o app, todas as funções que EU preciso."
1,Vocês mudaram muito e já da pra sentir a diferença.
1,Ótimo
1,Melhor app do mercado financeiro
1,"Um aplicativo que não existe outro igual, simplesmente perfeito!"
1,O app me permite fazer tudo que preciso para administrar minha vida financeira. Assim aproveito meu tempo para fazer o que realmente importa - bem viver! Parabens BB!
1,App super útil
1,"Excelente app, nunca tive problema algum. Facilita muito nossa vida."
1,Parabéns pela organização e seriedade
1,Ótimo app tenho resolvido quase todos os meus problemas usando ele!!!
1,Parabéns 👏 👏 👏
1,Otimo
1,Ótimo APP
1,"O Banco do Brasil sabe te cobrar bastante taxas, juros, etc rsrs .. mas sinceramente, nunca vi um aplicativo tão bom, igual do BB. Isso pq tenho mais três outros bancos (os mais conhecidos). E, sinceramente, o BB, pra mim, é surpreendente o melhor aplicativo bancário que existe. Experimente!"
1,Excelente
1,Good night
1,Aplicativo muito funcional
1,Recomendo
1,"Uso bastante este aplicativo. Muito seguro.

Continuo gostando do app."
1,Simples e fácil de usar.
1,the best BankApp!!
1,Mto top!
1,Só falta pagar taxas como licenciamento e IPVA no aplicativo
1,Melhor app de banco!!
1,"Acho que o aplicativo do BB é muito eficiente, intuitivo e comunicativo. As informações básicas do dia a dia estão a primeira vista. Estou curtindo o serviço. Só falta imprimir dinheiro kkk🙂"
1,Muito útil e pratico.
1,O melhor app de todos
1,"Muito satisfeito com o aplicativo, que é de fácil manuseio.
Muito prático pra que não tem tempo para ir à agência física."
1,"Simplesmente faço tudo pelo o aplicativo. 
Muito fácil de usar e me economiza tempo de ir ao banco. 👍"
1,"Parabéns aos desenvolvedores do aplicativo BB. Dentre todos que já usei, é simplesmente o melhor, mais completo, minimalista, eficiente, funcionalidades práticas, sistema robusto, alta segurança. Dentre, as funcionalidades, o scanner de código de barras é muito eficiente, sempre funciona; o chat com o gerente, é simples e rápido, além de poder enviar arquivos, só poderia deixar enviar msgs um pouco maiores, o “maxlengh” do campo está muito pequeno; a interface é intuitiva, simples e rápida; a leitura biométrica ou por Face ID funciona corretamente; a troca de contas é ágil. Enfim, poderia escrever um artigo falando sobre o aplicativo. Sou muito detalhista e criterioso com apps financeiros e realmente nada me decepcionou no app do Banco do Brasil. Parabéns. Estado da arte."
1,"O app BB é intuitivo, de fácil navegação"
1,"Inovador e sempre a frente, é o melhor app de bancos que existe. Gosto demais, parabéns Banco do Brasil!"
1,Excelente 👍 👍 app
1,O melhor app!
1,Sensacional a presteza e a agilidade do atendimento no mobile.
1,Parabéns
1,"Poder fazer quase todas as transações pelo celular, é prático e rápido."
1,"Great app, just ahead of others!
Prático demais! Seguro!"
1,O app BB é uma ferramenta que otimiza as operações e garante serviços de excelência. Estou plenamente satisfeita com as funcionalidades oferecidas.
1,Excelente. Consigo resolver praticamente tudo o que preciso do meu cotidiano. App simples!
1,O aplicativo já era bom e na nova versão ficou ainda melhor!
1,Muito funcional!
1,App mto util
1,Está fazendo falta o comprovante de agendamento como era anteriormente.
1,Muito bom e prático. Deixei de ir a agências bancárias até para pagar o IPVA; parabéns!!! Parabéns!!!
1,O app ideal é super adequado pra quem quer ter uma noção de toda sua movimentação bancária na palma da mão!
1,Rápido
1,"Melhor em inovação, usabilidade, funcionalidades, estabilidade e disponibilidade, APP top!!!
Parabéns BB, sempre referência para os concorrentes!!!"
1,Parabéns aos idealizadores desse aplicativo!!
1,Muito bom!
1,App muito bom ! 👏👏
1,"Excelente, melhor app. Nos dá independência total."
1,Quem usa uma vez não para de usar. O App é intuitivo e fácil de usar. Tem link para a parte de investimentos. Tem tudo que você mais precisa e ainda por cima pode ser atendido pelo o gerente pelo balãozinho. Parabéns ao Banco do Brasil!
1,"Fácil de usar, faz TED e quando coloca o CPF já puxa o nome completo"
1,Internet Banking Rápido e Fácil. Parabéns!!!
1,"Depois que ""ganhei"" A minha atual gerente de conta… Não troco mais nada no mundo! Por mais Pollyanas!!!❤️"
1,Bom
1,Muito bom
1,"Tem melhorado muito, facilitando as operações bancárias e o atendimento via msg."
1,Ótimo !
1,Fácil de usar e muito pratico.
1,Melhor app do mercado!!
1,Ótimo aplicativo ! O melhor que conheço !
1,Nota 10
1,"Instituição séria, administrada por profissionais competentes e honestos. BB faz parte da história do País. E continuará a contribuir para o progresso brasileiro, pois é capaz de se adaptar e atender ao que se é esperado dele social e politicamente."
1,Fácil manuseio ótimo .
1,Ótimo
1,Excelente Aplicativo. Muito pratico e seguro.
1,10
1,"Não tenho de que reclamar, resolvo todos meus pagamentos e não preciso pegar fila, E no dia que preciso ir resolver alguma coisa na agência a opção de tirar senha no app agiliza minha vida!
Outro ponto positivo é que não trava e tudo carrega rápido!  

Muito top, espero que traga mais melhorias!"
1,"Sem duvidas, o melhor app entre os bancos do mundo."
1,Excelente
1,"Perfeito, rápido... incrível. Facilita minha vida diariamente"
1,"Acho maravilhoso o App do Banco do Brasil, muito fácil de usar, resolvo tudo por aqui!"
1,Facilita a vida do correntista!
1,"Excelente e adoro o dashboard 
Aboli minhas planilhas com isso"
1,Excelente
1,Muito bom!
1,Faço tudo em casa na maior paz
1,"Nova versão está 🔝🔝🔝!!!
Melhor App da vida!!!!"
1,"O melhor app de banco que já usei!
Continuem evoluindo para melhor!"
1,"Eu estou impressionado, pois uso bancos digitais, bancos privados e considero o BB PF e PJ um dos melhores app. Simples e intuitivo."
1,Ótimo!!! Nota 1.000
1,"Gosto demais do atendimento da gerente de relacionamento, Ana Cláudia César da Silva, da agência do Banco do Brasil (5197-7) na sede do Banco Central. Ela é  extremamente atenciosa e competente!
Além disso, acho fácil resolver os assuntos financeiros e os eventuais problemas pela internet."
1,"Me facilita a vida , rápido e eficaz ! Parabéns BB e sua equipe!"
1,Funcional e fácil de utilizar
1,Tudo funcionando perfeitamente
1,App muito fácil de ser utilizado.
1,"Fácil, seguro, muito útil"
1,"Sugestão: notificações pelo aplicativo a cada transação realizada na conta - depósito, saque, compensação de cheque, transferência, etc."
1,O app é ótimo. Abri minha conta e acho chato transferir conta salário para conta corrente. Deveria ter uma opção para transferir automaticamente.
1,Muito bom!
1,Resolvo tudo por aqui!
1,Muito bom!
1,Fácil e muito prático. Este novo app do BB ficou excelente!!
1,"Super simples, amigável e fácil de usar."
1,Esse App é essencial. Cada dia que passa fica melhor.
1,Consigo resolver praticamente tudo pro aplicativo! Facilitou muito minha vida
1,Muito bom aplicativo! Estou gostando muito de usar .
1,App seguro e pratico
1,"App de fácil acesso porém não cumpre muito oq promete ao cliente na msg Maravilhoso app, muito bom e de fácil acesso, só poderia não enviar msgs para os clientes dizendo que pode fazer empréstimo e quando tentamos não disponibiliza,isso significa proposta enganosa"
1,App que veio pra facilitar a minha vida com pagamentos de boletos e transferências. Obrigado bb
1,"Possuo aplicativo de 4 instituições bancárias, e posso afirmar: Esse novo aplicativo do BB é o melhor de todos! Informações claras, fáceis de acessar, navegabilidade fluida e segura ! Muito obrigado por facilitar a vida dos clientes"
1,Muito bom esse serviço!
1,Booooooooommmm
1,Excelente!
1,Obrigada pelo serviço! Objetivo é de qualidade!!
1,Ótimo
1,Excelente! Melhor app de banco!! A facilidade e modernidade estão aqui!
1,"O app do BB é infinitamente superior ao dos outros bancos, prático, intuitivo e seguro. Recomendo com tranquilidade."
1,"Excelente aplicativo, faz vários operações, permitindo tranquilidade e agilidade parado correntista. Possibilidade de fazer investimentos e empréstimos direto pelo aplicativo, além de conto direto com gerente. Meu banco de bolso!"
1,"Facilita a vida. Pago contas e faço transferências rapidamente e sem complicação. Visualizo saldo de conta poupança, corrente e Previdência Privada tudo com muita facilidade. Recomendo e não fico sem."
1,"Muito bom , rápido e eficiente"
1,O app do BB é o melhor!!!
1,Muito prático e rápido.
1,"Acho perfeito esse sistema no Banco do Brasil adoro 👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼AMO DE TODO CORAÇÃO ❤️❤️❤️ESSE APLICATIVO, NENHUM APLICATIVO DO MUNDO SUPERA ESSE DO BANCO DO BRASIL, SIMPLESMENTE PERFEITO.
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️"
1,Facilidade e eficiência. Melhor app.
1,Bom o suficiente!
1,"Fácil e rápido!!
Muito bom!!
Parabéns!"
1,"Muito bom, de fácil navegação é bastante amigável e intuitivo."
1,Melhor app para gerenciar a conta e os investimentos!
1,Gosto muito do App do  bb.
1,O melhor site que existe para acompanhar as despesas é do Hipercard
1,Otimo
1,Satisfaz perfeitamente as minhas necessidades.
1,"Melhor app de todos os bancos, sem sombra de dúvidas. Já usei de todos os principais bancos. Parabéns ao BB."
1,"Excelente aplicativo, simples e pratico usar"
1,"O aplicativo tem me atendidos quase 100%, chegando perto de eliminar a necessidade de ir a agência física. Na realidade só vou sacar dinheiro na agência."
1,"O aplicativo atende todos os requisitos necessários e esperados
Parabéns à equipe de criação digital e funcionalidade do Banco do Brasil 👏🏼"
1,10
1,Me ajuda no dia a dia sem precisar ir no banco
1,Ok
1,Muito fácil de mexer
1,Perfeito
1,Ótimo
1,"O aplicativo atende-me muito bem, em relação ás minhas necessidades diárias."
1,Muito bom. Parabéns
1,Show!!!
1,Ficou muito bom
1,"Ótimo aplicativo, fácil rápido"
1,Melhor app entre os bancos.
1,"Uso ele para fazer tudo, excelente!"
1,Excelente
1,"Esse aplicativo é mtooo bommm, facilitou tanto a minha vida"
1,Bom
1,Essa última versão não tem apresentado problemas como as anteriores.
1,Aplicativo sempre atualizado e com facilidade de manuseio.
1,Fácil de usar e muito bom para resolver qualquer solicitação desde seguro até investimento. Controle de saldo. Excelente
1,Otimo
1,"Pelo aplicativo deveria existir os telefones do BBrasil, digo: nacionais e internacionais...!Sim também acho muito bem pensado -EXCELENTE SUGESTÃO."
1,Muito bom!!!!
1,Rápido e prático.
1,Este Aplicativo é excelente ! Realmente facilita o dia a dia do cliente !!
1,"App muito bom, facílimo de utilizar."
1,Melhor app entre todos os Bancos. E como ter o banco no seu bolso!
1,Muito bom
1,"Quase não vou em minha agência. Resolvo, praticamente, tudo pelo app."
1,Muito bom
1,"Com esta função posso organizar um evento e mandar link para receber transferência de todos, depois eu consulto quem mandou, bem legal!"
1,"Ótimo atendimento,como sempre."
1,Gostei da novidade de substituir cesta por pacote de beneficios!!
1,"Confiável, rápido e com muita utilidade. Há muito tempo que não pego uma fila de banco. Pois pago tudo por aqui, faço transferências, recarga de celular... enfim ótimo aplicativo"
1,O melhor do mundo
1,Fui atendida prontamente .Onrigada
1,"Prático, fácil navegação. Cabe melhorias, mas estou muito satisfeito, pois atende minhas necessidades de acesso. Inclusive, vale ressaltar, até operações antes muito burocráticas, hoje é possível encaminhar via App, indo à Agência apenas para assinatura das partes, por exemplo, financiamento imobiliário. Parabéns!"
1,Melhor app entre as Instituições bancárias.
1,Ótimo aplicativo
1,Varias opções e muito bom!
1,É um aplicativo muito fácil de usar.
1,App eficiente e prático.
1,Não consigo imaginar como pude ficar sem esse app tanto tempo
1,Muito bom e a frente dos demais apps de bancos. Meu único comentário é que ao agendar pagamento não abre mais a opção de enviar o comprovante de agendamento.
1,"Uma facilidade que poderia ser implementada no app seria a possibilidade de efetuar transferências entre contas com repetição por número de vezes ou período, tal como no web site."
1,Parabéns ao BB
1,Ótimo
1,"O melhor do mercado, muito Top👏🏻👏🏻👏🏻"
1,Muito pratico
1,"Perfeito!! Tenho IPHONE 8 plus acesso tudo , pago contas e faço transferência  e até agora não tive problema algum, só benefício !! e atualizo sem problema nenhum!"
1,"O aplicativo é bom, mas é muito limitado, igual ao gerente que não têm autonomia e independência."
1,Muito pratico e rápido. Recomendo a todos!!!
1,O app do Bbrasil têm evoluído sistematicamente o que torna cada vez mais prazeirosa e intuitiva o ofício de usá-lo.
1,Eu não poderia ter escolhido o melhor banco para receber meu salário. O app do BB sem dúvidas é o melhor que tem!!
1,O App atende plenamente com benefícios valiosos. Desde pagamentos de contas até compra de moeda estrangeira. Nota 10.
1,Muito bom
1,Excelente aplicativo
1,Top
1,O aplicativo é pratico e funcional. Tudo parece muito claro e as informações sobre a conta e aplicações atualizadas dão uma maior segurança ao cliente.
1,10
1,"Esta otimo. Com informações adequadas, sem exageros"
1,"Principalmente o Chat, pois falar com os cartões de crédito por telefone está impraticável.
Parabéns a minha gerente Heloisa, que é nota 10 e ao Cristopher, Ag.5768-1.
Teresinha França"
1,Excelente
1,Muito bom por enquanto
1,"Estou muito satisfeito com o aplicativo até o presente momento. Upgrate para iPhone 10, sem problemas."
1,Me atende perfeitamente.
1,"Elas ou estão inoperantes ou com cédulas de pequeno valor
Ocasionando filas enormes e mau atendimento"
1,"Gosto muito do App do banco da para comprar moeda estrangeira, falar com meu gerente. Não preciso ir à agência."
1,Uso sempre
1,"Excelente para realizar as principais transações bancárias. Só estou com um pequeno problema com os cheques depositados que não consigo consultar a imagem dos mesmos. Ao entrar no Menu Cheques > Deposito de Cheques > Consultar Imagens, não aparece nada!"
1,Muito bom
1,Recebi ótimo atendimento da equipe da agência do BB Buenopolis
1,Muito bom !!!
1,"Eu vou fazer um pouco mais de um vídeo de uma forma diferente do meu plantão de Betim de uma pessoa de uma massaBoa tarde, alguém consegue fazer esse domingo de 07 às 19?"
1,Muito pratico e confiável
1,"Bom dia,

Gosto muito do BB app. Facilita nossas vidas - principalmente no que diz respeito ao pagamento de contas e transferências bancárias. Porém, após a modificação, tenho tido dificuldades em acompanhar minhas faturas do cartão de crédito. Para mim, a maneira em que os dados aparecerem, é de difícil entendimento. A ideia de que o valor da fatura anterior ainda aparece junto com a atual até o dia de seu pagamento é super confuso. Além disso as faturas não possuem mais período constante. Às vezes são encerradas em período de 30 dias, outras de 29, chegando a até 32 dias! Muito difícil de compreender a lógica.
Obrigada, Bianca"
1,"Super indico esse Banco do Brasil apaixonada pela comunidade e facilidade .
Nada de descontos exorbitantes."
1,Muito bom
1,Muito bom e funcional
1,Excelente!
1,Faço todas as transações na palma da minha mão.
1,"Incomparável com qualquer outr, rápido pratico e seguro"
1,Gostei muito e rápido e explica certo obrigado pelo aplicativo bom
1,Muito bom
1,A atualização é fácil de usar e funciona relativamente bem!
1,"Gostei do programa ainda mais com reconhecimento da digital, melhor que a versão anterior, gostei e funciona super bem"
1,"Atende as minhas necessidades e sempre tem um retorno eficiente diante de minhas dúvidas, que são bem frequentes!
Fico imaginando como seria minha vida sem esse aplicativo! Jamais teria essa disponibilidade de está numa agência física! Impossível!!  Tudo que preciso! Tudo, tudo! 
Muito bom mesmo!"
1,Prático e funcional.
1,Muito Bom
1,Melhorou demais! Parabéns
1,Prático e rápido para acessar e fazer minhas operações quando quiser. Parabéns!
1,"Melhor aplicativo de banco, podem ter certeza!"
1,Só falta adesão ao Cadastro Positivo!
1,"Ta bem mais moderno o apk, mas pra ficar melhor ja passou da hora de implantar depósito de cheques por foto."
1,Ameiiii Parabéns BB cada vez mais investindo no Aplicativo 👏🏻👏🏻👏🏻
1,O App do BB sempre foi muito bom. Agora está ainda melhor. Parabéns pela permanente melhoria.
1,Otimo
1,Agilizou mto meus negocios !
1,Excelente Banco ....cliente satisfeito
1,Ótimo e funcional!!!
1,"Muito bom, pratico e facilita a vida!!!"
1,Otimo
1,"Muito bom o App, faço tudo pelo app."
1,"Tudo na palma da mão!! Rápido, leve e prático!!"
1,Muito bom!
1,Exemplo de excelente aplicativo. Os outros bancos deveriam seguir a cartilha.
1,Mais completo app bancário e de finanças existente no mercado
1,Após a atualização o App não tem mais o modo paisagem para iPad...perdemos
1,Muito prática e intuitiva esse aplicativo proporciona uma navegação rápido e fácil
1,"Leve, funcional e abre mesmo em locais onde a internet é lenta, sem falar nas possibilidades enormes de funcionalidades!!"
1,"Prático, fácil de usar e intuitivo!! Dessa vez o BB acertou em cheio!!👏🏾👏🏾"
1,"Melhor aplicativo entre todos os bancos, um dos motivos que movimento quase tudo no BB"
1,Rápido e prático.
1,Em geral o app é muito bom. Minha sugestão seria poder exportar os lançamentos categorizados para planilha eletrônica.
1,App está ótimo muito funcional
1,"App de fácil entendimento. Tenho de outros bancos como Itaú, Santander, Caixa, Bradesco e Nubank; este sem duvidas é o melhor e mais bonito."
1,Aplicativo com funcionalidade de excelência.
1,Super pratico ! Você nem precisa sair de casa pra resolver as questões bancárias o aplicativo é completo !!!!
1,Bem elaborado
1,É o melhor aplicativo bancário.
1,O melhor aplicativo bancário
1,"O BB está sempre na ponta da tecnologia entre os bancos. Porém, o Nubank está com uma proposta mais transparente e mais coerente. O Banco do Brasil precisa rever sua política de preços. Diminuir o spread, a diferença das taxas de empréstimo e de remuneração dos clientes."
1,"Excelente!
Porém a categoria orçamentos deveria melhorar. A categoria é feita pelos valores e não pela fonte pagadora."
1,Faço minhas principais operações bancárias pelo app do BB
1,O melhor de todos aplicativos de banco.
1,"Mostra-se fácil de manusear, atende tudo que precisa!"
1,Show !!!
1,10
1,Falta acesso por MSN no aplicativo com nosso gerente
1,É pratico e rápido.
1,Parabéns gostei muito
1,Completo e fácil de usar
1,Realiza bem as operações e não trava.
1,Que app espetacular!
1,Tem tudo o que preciso
1,Muito útil
1,Uso diariamente para gerir minha conta em qq local. Recomendo a todos os correntistas.
1,Até agora não tive problemas.
1,Muito satisfeito
1,Melhorou bastante e está bem seguro! Recomendo
1,Ótimo atendimento! Gerente sempre pro ativo para resolver minhas demandas !
1,Bom bom bom ro pom pom pom
1,Bom
1,Ótimo
1,Aplicativo de configuração fácil e segura!
1,"Excelente aplicativo, facilita muito a gente"
1,"Ótimo aplicativo.
Simples e Eficaz."
1,"Ótimo produto! 
Poderiam mudar a cor do aplicativo ao logar, assim como fazem no site, a depender do tipo de acesso do cliente."
1,"Excelente, mas falta a opção do modo horizontal!"
1,Ótimo aplicativo.
1,Excelente
1,"Gosto do aplicativo, me atende!!!!!!!!!"
1,Útil
1,"APLICATIVO FENOMENAL, TUDO QUE VOCÊ PRECISA, OU QUASE TUDO, É POSSÍVEL SOLUCIONAR COM O APLICATIVO.. SUGESTÃO: POSSIBILIDADE DE PAGAR/ANTECIPAR PRESTAÇÕES PELO PRÓPRIO APLICATIVO DE EMPRÉSTIMOS CONSIGNADOS."
1,Muito bom.
1,"Excelente, da pra fazer quase tudo sem ir na agencia! É muito rápido e simples de usar!"
1,"Vcs tem o melhor e mais pratico aplicativo dentre todos os bancos, principalmente para atender pessoas de idade! Vão mudar e fazer besteira, só queria que voltassem a possiblidade de enviar os comprovantes de pagamento por Whats, e-mail etc, pois  esta última versão foi retirado essa possibilidade"
1,Muito bom só falta o depósito de cheque por imagem seria muito bom.
1,Satisfeito com o BB
1,"Não conseguimos passar a mensagem nem Arquivos após a atualização.
Antes conseguíamos e tínhamos respostas."
1,"App c facilidade de uso, muito simples e resolve os problemas. 
Excelente"
1,"De longe o melhor App de bancos!
Parabéns a toda a equipe de desenvolvimento do BB. Quando penso que não tem mais o que melhorar vem o BB e melhora o que já era excelente!"
1,No iPhone X o chat está com problema e não consigo conversar por chat com a agência e trava o aplicativo.
1,Ameiiii Parabéns BB cada vez mais investindo no Aplicativo 👏🏻👏🏻👏🏻
1,Muito prático!
1,Praticidade
1,"Moderno e intuitivo, o aplicativo é muito fácil de usar e possui todas as funções que preciso para movimentar minha conta, realizar pagamentos, etc"
1,"O melhor aplicativo do setor financeiro que conheço, tenho conta em todos os bancos e não existe nenhuma instituição que tem um aplicativo melhor que o do banco do Brasil, prático, leve, dinâmico e simples de usar!!! O melhor..."
1,Tem me atendido e muito bem.
1,Parabéns ao ótimo trabalho do banco através do app
1,Melhor app!!!!
1,Nota 10👍🏻😍
1,Top demais!
1,"O gerente da minha conta estilo é fora de série, super pró ativo, um ótimo profissional"
1,Bem completo
1,Top de linha
1,"Muito útil o aplicativo , não precisamos sair de casa para ver nosso saldo"
1,O aplicativo tem uma configuração excelente! Traz informações precisas e objetivas de forma fácil.
1,Muito bom
1,"Tenho outros Aplicativos de Bancos, mas nenhum se equipara a este. Sua simplicidade e velocidade são excelentes."
1,Muito show
1,"Parabéns pelo aplicativo
O maior Banco do Brasil precisa disso.
Fico muito orgulhoso de ser cliente de verdade"
1,Excelente Show o APP📲💛😍
1,Aplicativo de Facil acessibilidade
1,"Incrível, amei o aplicativo"
1,Prático e confiavel
1,Sempre muito prestativa e educada
1,Muito bom!
1,"Aplicativo eficiente, boa interface e muita praticidade."
1,Muito boa comunicação. Resposta imediata e muito eficiente
1,Melhor ferramenta!
1,Aplicativo fácil de Usar
1,O melhor aplicativo bancário do país.
1,Parece tudo certo até o momento
1,Obrigada queridos do BB
1,"Depois da atualização ficou perfeito!!!
Melhor app de banco do país!"
1,Ótimo aplicativo
1,Consegui atualizar e está plenamente funcional. Muito bom !
1,"Meu primeiro e único banco, desde 1993, e agora com app ficou melhor ainda!
Faço tudo ao um toque, com comodidade e privacidade."
1,"Muito pratico e ágil, melhor aplicativo de banco."
1,Facilita muito
1,Agradeço ao Geraldo da agência do BB
1,O melhor app de banco.
1,Muito bom!
1,Ótimo
1,Após atualização vc não consegue mandar mensagens ao gerente nem mesmo sair do chat
1,Muito legal o app do BB show
1,"É o melhor app de banco do mercado brasileiro. Quiçá do mundo!! 
Retificando avaliações de outros usuários - eh possível fazer depósito de cheque!"
1,Muito útil nas necessidades do dia a dia!
1,Melhor aplicativo da rede bancária!
1,"Excelente Atendimento
Objetivo"
1,Muito bom e prático!!
1,"Rápido
Fácil
Completo
Um dos melhores app de banco, quem sabe até o melhor"
1,Não tenho o que reclamar do aplicativo.
1,Ótimo app
1,O aplicativo melhorou 100%. Mas só tem um detalhe. Permitir escolher o período nos filtros de eventos. Muito limitado a data ficar presa.
1,"Gostando muito do aplicativo todas as vezes que preciso, me atende super bem 👏🏾👍"
1,Facilidade para tudo. Muito eficiente.
1,Ótimo tratamento e solução
1,É sempre bom evoluir e vcs têm avançado.
1,Muito esse app...
1,Resolve grande parte das necessidades diárias.
1,Muito bom. Intuitivo e fácil de entender. Recomendo sempre aos conhecidos.
1,Com a atualização tudo esta funcionando perfeitamente.
1,"AMO esse aplicativo! Resolvo a minha “vida” por aqui! Tão importante quanto criticar, é elogiar... Minha família e amigos também adoram esta ferramenta! Parabéns ao banco!"
1,"App funcional, ajuda muito, da para resolver praticamente tudo pelo smartphone."
1,Ótimo
1,Nota 10
1,Nota 10
1,Excelente
1,Very Good 👏🏼👏🏼👏🏼👍🏼
1,Me poupa bastante tempo fazer varias coisas pelo aplicativo.
1,"O banco do Brasil é com certeza o melhor banco do país, dá pra resolver tudo pelo app e o chat com o gerente é ótimo!"
1,Ótimo aplicativo
1,Excelente atendimento
1,Sempre com seu excelente atendimento!
1,Muito bom! Facilita muito a nossa vida!! Sem frescura e muito fácil de usar!
1,Excelente aplicativo! Conseguimos resolver praticamente tudo
1,"Aplicativo muito bom, tinha que ser o melhor banco do brasil!!! ADOREII"
1,Ótimo
1,Excelente!
1,"Ao contrário do banco q é o pior de todos, o aplicativo funciona bem!"
1,Não to conseguindo acesso ao app pelo Apple Watch ! Oque faço ?
1,Muito prático!!!
1,"Não gostei,pois precisei tirar um valor em um terminal eletrônico e foi descontado 2.15 achei alto"
1,BB
1,Ótimo
1,Muito pratico e uma verdadeira agência nas suas mãos.Parabens
1,Parabéns!!  Fantástico!!
1,"Menu intuitivo, resolve quase tudo o que se precisa"
1,"Melhor app de banco, bem simples"
1,Ótimo
1,Muito bom
1,"Definitivamente, o melhor aplicativo de banco existente."
1,"Maravilhoso, ajuda em todas as situações"
1,Ótimo banco
1,Muito bom resolvo tudo pelo meu aplicativo sem ter nenhum problema
1,Ótimo
1,Ótimo
1,É simplesmente o melhor app de bancos. Vc faz de tudo. Falta só poder sacar dinheiro rs....
1,"Excelente. O aplicativo BB é bastante interativo e funcional, com canais de navegação ágeis e fáceis de usar."
1,Excelente
1,O aplicativo é perfeito. Muito pratico de usar e supre todas as necessidades.
1,"Excelente
O melhor ate agora"
1,Melhor app de bancos.
1,Excelente aplicativo
1,"Sempre educado e extremamente prestativo.
Parabéns!"
1,"Amo a praticidade, a facilidade, a comodidade de se utilizar esse aplicativo!!!"
1,Precisa habilitar para ser feito o depósito de cheque igual ao Bradesco.
1,Ótimo App
1,Muito bom!
1,Muito útil
1,Satisfeito com o aplicativo Bb
1,"Aplicativo intuitivo, prático e certamente o mais completo dentre os outros bancos!"
